HIP,HR,Name,RAh,Dec,Vmag,B-V,SourceCatalog,SourceId,TYC
43620,,,8.884390,-56.649574,6.02,-0.02,hip,HIP43620,
45418,,,9.254905,-58.388380,6.02,-0.10,hip,HIP45418,
45481,,,9.267787,-44.898734,6.02,0.27,hip,HIP45481,
48414,,,9.870075,2.453899,6.02,-0.04,hip,HIP48414,
50174,,,10.241622,21.168233,6.02,0.57,hip,HIP50174,
52366,,,10.703130,31.697043,6.02,1.62,hip,HIP52366,
55564,,,11.380903,64.330427,6.02,0.09,hip,HIP55564,
57240,,,11.736992,25.218304,6.02,1.53,hip,HIP57240,
60771,,,12.456902,-63.788960,6.02,0.05,hip,HIP60771,
61936,,,12.692764,62.713082,6.02,0.05,hip,HIP61936,
61951,,,12.697085,-19.759134,6.02,0.40,hip,HIP61951,
62757,,,12.860253,3.056739,6.02,1.29,hip,HIP62757,
67005,,,13.731888,52.064427,6.02,0.02,hip,HIP67005,
69090,,,14.141030,-74.850723,6.02,0.58,hip,HIP69090,
71277,,,14.577366,36.626177,6.02,1.38,hip,HIP71277,
74421,,,15.209446,-72.770561,6.02,-0.00,hip,HIP74421,
76935,,,15.710342,-49.489499,6.02,1.31,hip,HIP76935,
79601,,,16.242629,73.394808,6.02,0.06,hip,HIP79601,
81873,,,16.722809,-67.432311,6.02,0.04,hip,HIP81873,
81911,,,16.731039,34.038663,6.02,0.32,hip,HIP81911,
82037,,,16.758244,1.020145,6.02,-0.01,hip,HIP82037,
90651,,,18.496319,-14.582023,6.02,0.01,hip,HIP90651,
90759,,,18.517486,-41.913757,6.02,0.14,hip,HIP90759,
91373,,,18.635131,39.668305,6.02,1.44,hip,HIP91373,
91915,,,18.738407,61.048096,6.02,0.97,hip,HIP91915,
94382,,,19.210201,21.554560,6.02,0.07,hip,HIP94382,
94755,,,19.280943,46.998393,6.02,0.48,hip,HIP94755,
102011,,,20.671633,60.504813,6.02,0.44,hip,HIP102011,
102033,,,20.676740,29.805447,6.02,0.16,hip,HIP102033,
106171,,,21.505641,52.957958,6.02,0.08,hip,HIP106171,
107423,,,21.758001,-71.008822,6.02,-0.10,hip,HIP107423,
108626,,,22.006729,-55.883451,6.02,-0.06,hip,HIP108626,
116097,,,23.524145,-44.843529,6.02,1.01,hip,HIP116097,
3604,,,0.769666,44.861508,6.03,-0.06,hip,HIP3604,
5074,,,1.081283,5.656301,6.03,1.52,hip,HIP5074,
7387,,,1.587419,-58.139394,6.03,0.38,hip,HIP7387,
13387,,,2.871929,-62.909598,6.03,1.25,hip,HIP13387,
15353,,,3.299719,-66.926885,6.03,0.13,hip,HIP15353,
15850,,,3.402810,12.629642,6.03,1.23,hip,HIP15850,
16181,,,3.474046,22.804277,6.03,0.95,hip,HIP16181,
23380,,,5.026673,61.078432,6.03,0.45,hip,HIP23380,
24384,,,5.231482,-52.030721,6.03,1.39,hip,HIP24384,
26427,,,5.624266,-5.938386,6.03,-0.21,hip,HIP26427,
27421,,,5.806212,20.869524,6.03,-0.05,hip,HIP27421,
28154,,,5.948922,24.249696,6.03,0.35,hip,HIP28154,
30794,,,6.470691,70.535291,6.03,0.10,hip,HIP30794,
31617,,,6.617192,-38.146616,6.03,1.03,hip,HIP31617,
33044,,,6.884317,35.788008,6.03,1.46,hip,HIP33044,
33243,,,6.916367,-2.803587,6.03,1.10,hip,HIP33243,
33444,,,6.953646,57.563249,6.03,1.50,hip,HIP33444,
34780,,,7.200550,-63.190054,6.03,-0.01,hip,HIP34780,
38325,,,7.851597,54.129111,6.03,0.50,hip,HIP38325,
38394,,,7.865779,19.325178,6.03,1.12,hip,HIP38394,
38868,,,7.954412,8.641276,6.03,1.00,hip,HIP38868,
40231,,,8.216594,16.514349,6.03,0.89,hip,HIP40231,
41214,,,8.410117,-4.716863,6.03,0.46,hip,HIP41214,
42895,,,8.741680,-65.825682,6.03,0.22,hip,HIP42895,
53465,,,10.937363,42.008392,6.03,1.12,hip,HIP53465,
53791,,,11.005767,42.912021,6.03,0.58,hip,HIP53791,
60467,,,12.396410,42.542709,6.03,0.37,hip,HIP60467,
60599,,,12.420854,23.926302,6.03,1.09,hip,HIP60599,
70325,,,14.388962,-50.772234,6.03,1.36,hip,HIP70325,
71530,,,14.629666,-67.931328,6.03,0.51,hip,HIP71530,
74000,,,15.122317,18.441947,6.03,0.07,hip,HIP74000,
79490,,,16.221382,-53.671164,6.03,1.97,hip,HIP79490,
82259,,,16.807496,-14.909400,6.03,0.19,hip,HIP82259,
84792,,,17.331487,-17.756479,6.03,0.04,hip,HIP84792,
87532,,,17.882666,-35.624183,6.03,0.34,hip,HIP87532,
88020,,,17.978421,36.287916,6.03,0.95,hip,HIP88020,
89637,,,18.293403,-34.107235,6.03,-0.10,hip,HIP89637,
94598,,,19.250747,20.203150,6.03,0.90,hip,HIP94598,
95002,,,19.331400,11.534911,6.03,0.09,hip,HIP95002,
95408,,,19.408381,-27.865906,6.03,-0.12,hip,HIP95408,
96387,,,19.596750,36.944543,6.03,-0.08,hip,HIP96387,
98143,,,19.945595,36.250599,6.03,-0.14,hip,HIP98143,
101160,,,20.504986,10.895916,6.03,-0.02,hip,HIP101160,
111869,,,22.659535,37.592814,6.03,0.85,hip,HIP111869,
113044,,,22.893817,-48.598088,6.03,0.62,hip,HIP113044,
117880,,,23.910650,-40.300137,6.03,0.57,hip,HIP117880,
117957,,,23.926068,57.412169,6.03,0.15,hip,HIP117957,
2789,,,0.592588,-54.821748,6.04,1.00,hip,HIP2789,
3988,,,0.854552,61.805498,6.04,1.88,hip,HIP3988,
5824,,,1.245111,6.995196,6.04,1.08,hip,HIP5824,
5936,,,1.271917,33.114807,6.04,1.16,hip,HIP5936,
9568,,,2.049178,77.916275,6.04,1.11,hip,HIP9568,
12862,,,2.755796,4.711730,6.04,0.31,hip,HIP12862,
22144,,,4.765415,-39.356573,6.04,1.06,hip,HIP22144,
22354,,,4.812396,3.588564,6.04,1.20,hip,HIP22354,
23643,,,5.081813,-3.039672,6.04,-0.12,hip,HIP23643,
23777,,,5.110203,-13.122658,6.04,-0.03,hip,HIP23777,
26264,,,5.593370,-78.820883,6.04,-0.02,hip,HIP26264,
26712,,,5.676642,31.358219,6.04,0.04,hip,HIP26712,
27341,,,5.790805,-10.532917,6.04,0.14,hip,HIP27341,
27778,,,5.877800,33.917441,6.04,1.58,hip,HIP27778,
28500,,,6.016793,27.572367,6.04,0.22,hip,HIP28500,
28520,,,6.020307,-25.417712,6.04,0.03,hip,HIP28520,
28637,,,6.046830,49.905785,6.04,-0.03,hip,HIP28637,
29371,,,6.191087,13.638604,6.04,0.02,hip,HIP29371,
29993,,,6.313553,-15.024994,6.04,1.66,hip,HIP29993,
32368,,,6.756494,-23.462489,6.04,1.21,hip,HIP32368,
36017,,,7.422216,-21.982598,6.04,0.23,hip,HIP36017,
40818,,,8.330513,3.948086,6.04,0.96,hip,HIP40818,
42049,,,8.570374,8.452374,6.04,0.33,hip,HIP42049,
44213,,,9.006184,-43.173992,6.04,-0.15,hip,HIP44213,
45033,,,9.172460,21.996405,6.04,0.89,hip,HIP45033,
45058,,,9.177446,30.963219,6.04,1.37,hip,HIP45058,
45814,,,9.341579,-37.581635,6.04,1.40,hip,HIP45814,
51551,,,10.530203,-28.237092,6.04,0.50,hip,HIP51551,
51560,,,10.532404,-45.069656,6.04,-0.10,hip,HIP51560,
52113,,,10.647345,-12.443642,6.04,-0.01,hip,HIP52113,
58453,,,11.986355,-51.696748,6.04,1.28,hip,HIP58453,
64994,,,13.321943,-72.035478,6.04,1.34,hip,HIP64994,
67271,,,13.787057,-9.709350,6.04,1.42,hip,HIP67271,
71581,,,14.638704,-38.794134,6.04,1.42,hip,HIP71581,
76372,,,15.598163,11.265685,6.04,1.12,hip,HIP76372,
78046,,,15.935232,-39.864321,6.04,0.13,hip,HIP78046,
78286,,,15.984549,49.881178,6.04,0.29,hip,HIP78286,
80021,,,16.334525,21.132737,6.04,0.94,hip,HIP80021,
83138,,,16.989325,56.688505,6.04,1.17,hip,HIP83138,
85788,,,17.530305,-46.036776,6.04,0.81,hip,HIP85788,
86178,,,17.610201,30.785193,6.04,0.16,hip,HIP86178,
89279,,,18.218007,38.773475,6.04,-0.06,hip,HIP89279,
91852,,Xihe,18.726693,36.556465,6.04,1.04,hip,HIP91852,
92008,,,18.753194,-61.095139,6.04,1.48,hip,HIP92008,
92394,,,18.828799,-72.995713,6.04,0.03,hip,HIP92394,
93354,,,19.015333,33.802150,6.04,0.98,hip,HIP93354,
97087,,,19.730958,34.162715,6.04,-0.07,hip,HIP97087,
97515,,,19.819869,-28.788733,6.04,0.40,hip,HIP97515,
97674,,,19.850304,-65.604703,6.04,0.32,hip,HIP97674,
103301,,,20.927956,4.532696,6.04,0.82,hip,HIP103301,
103777,,,21.029242,-26.880934,6.04,0.07,hip,HIP103777,
109624,,,22.207150,-14.193841,6.04,0.39,hip,HIP109624,
110498,,,22.383472,62.419328,6.04,0.04,hip,HIP110498,
113137,,,22.910988,-70.073887,6.04,0.66,hip,HIP113137,
115272,,,23.347259,-50.306379,6.04,0.42,hip,HIP115272,
2224,,,0.470192,16.445101,6.05,1.58,hip,HIP2224,
2235,,,0.472231,10.190341,6.05,0.45,hip,HIP2235,
3356,,,0.711914,-38.463467,6.05,-0.02,hip,HIP3356,
8366,,,1.796303,-80.176169,6.05,0.34,hip,HIP8366,
10054,,,2.157068,81.295928,6.05,0.12,hip,HIP10054,
10403,,,2.234036,47.484387,6.05,0.41,hip,HIP10403,
10438,,,2.241418,66.524442,6.05,0.64,hip,HIP10438,
13402,,,2.875525,-12.769254,6.05,0.86,hip,HIP13402,
13713,,,2.942585,47.164004,6.05,1.30,hip,HIP13713,
14315,,,3.077237,1.863606,6.05,1.04,hip,HIP14315,
17921,,,3.831961,22.244263,6.05,-0.01,hip,HIP17921,
18485,,,3.951056,23.175591,6.05,0.03,hip,HIP18485,
18592,,,3.978576,-57.102388,6.05,0.44,hip,HIP18592,
19730,,,4.229113,72.126230,6.05,1.02,hip,HIP19730,
21611,,,4.639373,-77.655978,6.05,1.08,hip,HIP21611,
23442,,,5.038830,74.269269,6.05,1.56,hip,HIP23442,
25007,,,5.354683,-34.345066,6.05,-0.18,hip,HIP25007,
26942,,,5.717127,56.581453,6.05,0.95,hip,HIP26942,
29843,,,6.284311,-22.714601,6.05,0.58,hip,HIP29843,
30272,,,6.367655,59.372098,6.05,0.15,hip,HIP30272,
30570,,,6.425817,23.327209,6.05,0.02,hip,HIP30570,
30711,,,6.453188,-25.855972,6.05,0.55,hip,HIP30711,
31646,,,6.623345,6.135381,6.05,0.02,hip,HIP31646,
31859,,,6.660062,-23.695643,6.05,-0.03,hip,HIP31859,
33094,,,6.892710,-28.538720,6.05,0.71,hip,HIP33094,
36395,,,7.489438,-14.998095,6.05,0.48,hip,HIP36395,
37580,,,7.712113,34.000225,6.05,0.47,hip,HIP37580,
38370,,,7.861212,-42.888222,6.05,-0.18,hip,HIP38370,
38975,,,7.975410,16.518690,6.05,1.47,hip,HIP38975,
39067,,,7.993074,13.242205,6.05,1.32,hip,HIP39067,
41373,,,8.440345,-52.807502,6.05,0.06,hip,HIP41373,
41574,,,8.476890,24.145051,6.05,0.25,hip,HIP41574,
42794,,,8.720086,-79.070150,6.05,0.23,hip,HIP42794,
45127,,,9.194708,-39.258871,6.05,-0.11,hip,HIP45127,
46093,,,9.399816,-51.737091,6.05,0.53,hip,HIP46093,
46114,,,9.404521,-39.425439,6.05,0.19,hip,HIP46114,
46328,,,9.445606,-64.929857,6.05,0.15,hip,HIP46328,
48119,,,9.811128,-56.411926,6.05,0.94,hip,HIP48119,
48876,,,9.968784,8.314045,6.05,1.36,hip,HIP48876,
50109,,,10.230479,27.135827,6.05,0.84,hip,HIP50109,
51302,,,10.478878,-3.742316,6.05,0.06,hip,HIP51302,
52959,,,10.831593,27.973872,6.05,0.40,hip,HIP52959,
55595,,,11.388326,0.132069,6.05,1.46,hip,HIP55595,
56364,,,11.554114,-16.280273,6.05,0.59,hip,HIP56364,
57214,,,11.731969,-6.677061,6.05,0.96,hip,HIP57214,
57646,,,11.820768,16.243013,6.05,0.28,hip,HIP57646,
58041,,,11.903198,-57.410191,6.05,0.05,hip,HIP58041,
58697,,,12.039077,-85.631761,6.05,1.29,hip,HIP58697,
59551,,,12.213064,-70.151787,6.05,1.78,hip,HIP59551,
59895,,,12.284267,-16.693741,6.05,0.11,hip,HIP59895,
60851,,,12.472031,-64.340961,6.05,0.02,hip,HIP60851,
61103,,,12.522619,7.604283,6.05,1.52,hip,HIP61103,
64320,,,13.182907,-52.566854,6.05,-0.08,hip,HIP64320,
67890,,,13.904653,-28.569429,6.05,1.13,hip,HIP67890,
72310,,,14.787127,-21.324878,6.05,1.65,hip,HIP72310,
74716,,,15.269574,-43.484978,6.05,-0.13,hip,HIP74716,
76608,,,15.645047,-39.127747,6.05,0.20,hip,HIP76608,
77454,,,15.814004,-52.438227,6.05,1.39,hip,HIP77454,
81440,,,16.633766,-6.537992,6.05,0.17,hip,HIP81440,
81904,,,16.729890,-38.156241,6.05,-0.05,hip,HIP81904,
83100,,,16.981182,-37.620415,6.05,0.18,hip,HIP83100,
83255,,,17.016234,-86.364297,6.05,0.04,hip,HIP83255,
85783,,,17.528993,-26.269654,6.05,-0.07,hip,HIP85783,
86462,,,17.665979,31.202443,6.05,1.60,hip,HIP86462,
87516,,,17.880339,-34.114821,6.05,1.24,hip,HIP87516,
87722,,,17.918897,-36.475633,6.05,0.07,hip,HIP87722,
89470,,,18.258545,-18.661572,6.05,0.17,hip,HIP89470,
93925,,,19.125234,-28.636782,6.05,1.58,hip,HIP93925,
100232,,,20.328678,-1.078593,6.05,1.09,hip,HIP100232,
104217,,,21.114498,38.734414,6.05,1.31,hip,HIP104217,
104914,,,21.251839,-17.345090,6.05,0.98,hip,HIP104914,
105432,,,21.356091,32.612768,6.05,0.06,hip,HIP105432,
2852,,,0.601917,-22.842211,6.06,0.30,hip,HIP2852,
3269,,,0.693326,24.629065,6.06,0.30,hip,HIP3269,
3489,,,0.742090,-62.497606,6.06,0.45,hip,HIP3489,
4979,,,1.063599,1.366945,6.06,0.27,hip,HIP4979,
13832,,,2.967314,38.614969,6.06,1.40,hip,HIP13832,
14365,,,3.089175,40.582191,6.06,1.01,hip,HIP14365,
17437,,,3.735119,48.523685,6.06,1.55,hip,HIP17437,
19823,,,4.250500,57.460363,6.06,0.60,hip,HIP19823,
20715,,,4.439195,8.590282,6.06,-0.01,hip,HIP20715,
21239,,,4.556135,-10.785407,6.06,1.38,hip,HIP21239,
22488,,,4.837829,-41.321010,6.06,0.41,hip,HIP22488,
22842,,,4.914229,44.060998,6.06,-0.03,hip,HIP22842,
35442,,,7.317200,-19.280311,6.06,0.61,hip,HIP35442,
37248,,,7.650093,-53.273380,6.06,-0.12,hip,HIP37248,
37843,,,7.758095,-14.690485,6.06,0.11,hip,HIP37843,
38319,,,7.850658,33.233636,6.06,0.15,hip,HIP38319,
48835,,,9.961835,-48.414070,6.06,-0.13,hip,HIP48835,
50851,,,10.383460,6.542884,6.06,1.12,hip,HIP50851,
53818,,,11.011343,-31.839619,6.06,0.53,hip,HIP53818,
55140,,,11.288617,-67.823499,6.06,1.75,hip,HIP55140,
59898,,,12.285101,-65.692936,6.06,0.02,hip,HIP59898,
62026,,,12.713832,-55.946961,6.06,-0.02,hip,HIP62026,
64790,,,13.279179,-65.138126,6.06,0.43,hip,HIP64790,
65289,,,13.381284,-72.146674,6.06,0.05,hip,HIP65289,
70874,,,14.493632,-76.729014,6.06,1.18,hip,HIP70874,
70892,,,14.497135,31.791171,6.06,-0.01,hip,HIP70892,
71639,,,14.653060,-46.583956,6.06,0.51,hip,HIP71639,
72122,,,14.753261,-1.417527,6.06,1.61,hip,HIP72122,
73107,,,14.941908,-32.636710,6.06,1.41,hip,HIP73107,
79622,,,16.248177,-25.476922,6.06,0.03,hip,HIP79622,
80558,,,16.447240,2.347984,6.06,0.92,hip,HIP80558,
82780,,,16.917264,25.730728,6.06,0.92,hip,HIP82780,
83504,,,17.066119,13.567736,6.06,1.05,hip,HIP83504,
83853,,,17.137127,-1.079378,6.06,0.07,hip,HIP83853,
89597,,,18.283588,-51.068244,6.06,-0.05,hip,HIP89597,
92098,,,18.770280,41.441811,6.06,-0.12,hip,HIP92098,
92243,,,18.799270,31.756845,6.06,-0.14,hip,HIP92243,
95167,,,19.361178,79.602894,6.06,0.07,hip,HIP95167,
95978,,,19.516747,70.989259,6.06,1.42,hip,HIP95978,
97892,,,19.893161,59.708525,6.06,0.03,hip,HIP97892,
102989,,,20.866321,-33.177960,6.06,0.03,hip,HIP102989,
103414,,,20.952936,0.463932,6.06,1.22,hip,HIP103414,
107173,,,21.709152,10.824345,6.06,-0.12,hip,HIP107173,
108494,,,21.978827,-21.182929,6.06,1.62,hip,HIP108494,
112127,,,22.711959,-44.248122,6.06,0.96,hip,HIP112127,
117105,,,23.740279,-70.490376,6.06,0.91,hip,HIP117105,
544,,,0.110147,29.021935,6.07,0.75,hip,HIP544,
1465,,,0.304796,11.206283,6.07,1.04,hip,HIP1465,
4185,,,0.891171,37.418317,6.07,1.14,hip,HIP4185,
5483,,,1.169841,15.673971,6.07,1.53,hip,HIP5483,
6522,,,1.396338,78.726048,6.07,0.39,hip,HIP6522,
8983,,,1.929574,-60.861137,6.07,0.36,hip,HIP8983,
9999,,,2.146019,-17.779104,6.07,1.66,hip,HIP9999,
12160,,,2.611958,31.607666,6.07,1.05,hip,HIP12160,
12584,,,2.696759,-3.213777,6.07,1.18,hip,HIP12584,
15118,,,3.249041,42.503619,6.07,1.09,hip,HIP15118,
15870,,,3.407254,20.803513,6.07,-0.03,hip,HIP15870,
19302,,,4.137628,37.727972,6.07,0.94,hip,HIP19302,
29569,,,6.229262,51.172624,6.07,1.05,hip,HIP29569,
29728,,,6.261160,6.066208,6.07,-0.12,hip,HIP29728,
32504,,,6.783748,-21.015417,6.07,-0.16,hip,HIP32504,
34768,,,7.197608,5.654715,6.07,-0.02,hip,HIP34768,
38147,,,7.817171,13.371888,6.07,1.37,hip,HIP38147,
40341,,,8.236400,-32.140728,6.07,-0.16,hip,HIP40341,
41361,,,8.438260,-39.058975,6.07,-0.01,hip,HIP41361,
43002,,,8.763694,-25.388106,6.07,0.08,hip,HIP43002,
43822,,,8.924890,-7.971089,6.07,0.22,hip,HIP43822,
44342,,,9.030245,27.902783,6.07,0.24,hip,HIP44342,
49926,,,10.193191,-58.827827,6.07,1.65,hip,HIP49926,
50044,,,10.216990,-59.918094,6.07,-0.07,hip,HIP50044,
51448,,,10.507404,64.257813,6.07,0.18,hip,HIP51448,
54294,,,11.108139,-58.675036,6.07,1.21,hip,HIP54294,
54540,,,11.161088,67.210275,6.07,0.23,hip,HIP54540,
59353,,,12.176051,-37.870268,6.07,0.19,hip,HIP59353,
60992,,,12.501173,58.767810,6.07,0.99,hip,HIP60992,
65951,,,13.521067,42.106086,6.07,1.07,hip,HIP65951,
69241,,,14.175253,-70.305450,6.07,1.72,hip,HIP69241,
69298,,,14.183870,-69.719268,6.07,0.19,hip,HIP69298,
71154,,,14.552673,-30.714972,6.07,1.03,hip,HIP71154,
72308,,,14.786831,-52.205249,6.07,0.08,hip,HIP72308,
74493,,,15.222005,-19.647454,6.07,0.12,hip,HIP74493,
75369,,,15.401425,45.271025,6.07,1.21,hip,HIP75369,
77801,,,15.886719,13.197991,6.07,0.60,hip,HIP77801,
78575,,,16.044278,-29.135777,6.07,1.30,hip,HIP78575,
78685,,,16.062698,4.986792,6.07,0.96,hip,HIP78685,
80910,,,16.523019,-26.537552,6.07,1.08,hip,HIP80910,
81670,,,16.683501,24.858700,6.07,1.32,hip,HIP81670,
81728,,,16.693393,-24.467939,6.07,0.21,hip,HIP81728,
82012,,,16.753278,43.217292,6.07,1.42,hip,HIP82012,
82162,,,16.786044,2.064563,6.07,0.14,hip,HIP82162,
82691,,,16.902795,-41.825033,6.07,0.13,hip,HIP82691,
83481,,,17.061579,-47.160584,6.07,0.07,hip,HIP83481,
89096,,,18.184558,-47.513048,6.07,1.19,hip,HIP89096,
90487,,,18.463978,3.748590,6.07,1.61,hip,HIP90487,
91196,,,18.603679,65.488514,6.07,0.28,hip,HIP91196,
93720,,,19.082853,30.733448,6.07,1.57,hip,HIP93720,
98959,,,20.092080,-67.319257,6.07,0.65,hip,HIP98959,
101949,,,20.659253,40.579656,6.07,-0.13,hip,HIP101949,
103703,,,21.014385,-17.530855,6.07,1.27,hip,HIP103703,
104538,,,21.175365,10.048880,6.07,0.02,hip,HIP104538,
104765,,,21.224007,36.633262,6.07,0.22,hip,HIP104765,
105558,,,21.378342,30.309864,6.07,1.08,hip,HIP105558,
106938,,,21.657804,-10.576769,6.07,1.03,hip,HIP106938,
107097,,,21.692852,40.805338,6.07,0.07,hip,HIP107097,
112635,,,22.812289,62.938531,6.07,1.19,hip,HIP112635,
116030,,,23.510983,38.662212,6.07,0.99,hip,HIP116030,
116737,,,23.657757,-46.637898,6.07,0.24,hip,HIP116737,
1939,,,0.408241,-2.218961,6.08,1.22,hip,HIP1939,
4366,,,0.932923,27.209354,6.08,0.13,hip,HIP4366,
14819,,,3.188550,-3.811555,6.08,1.67,hip,HIP14819,
20109,,,4.311106,-52.860275,6.08,0.49,hip,HIP20109,
20347,,,4.358692,-25.728457,6.08,0.37,hip,HIP20347,
23743,,,5.103372,59.021403,6.08,1.11,hip,HIP23743,
24349,,,5.225431,1.967684,6.08,0.42,hip,HIP24349,
25532,,,5.460136,-21.375791,6.08,1.03,hip,HIP25532,
26363,,,5.614561,40.182385,6.08,1.03,hip,HIP26363,
28677,,,6.054965,42.911887,6.08,0.98,hip,HIP28677,
29347,,,6.187127,-26.482114,6.08,-0.02,hip,HIP29347,
31168,,,6.539798,11.673606,6.08,1.07,hip,HIP31168,
40085,,,8.187945,9.821269,6.08,-0.10,hip,HIP40085,
41262,,,8.418026,35.011436,6.08,1.26,hip,HIP41262,
44315,,,9.025390,5.640995,6.08,1.11,hip,HIP44315,
48396,,,9.866535,-16.534611,6.08,1.03,hip,HIP48396,
50292,,,10.269170,-11.203417,6.08,1.10,hip,HIP50292,
52150,,,10.654427,-74.493384,6.08,1.68,hip,HIP52150,
53379,,,10.916956,-42.251092,6.08,-0.06,hip,HIP53379,
59396,,,12.184791,-61.277380,6.08,0.40,hip,HIP59396,
68673,,,14.057637,-41.423305,6.08,-0.11,hip,HIP68673,
73309,,,14.981387,-4.988995,6.08,0.51,hip,HIP73309,
81659,,,16.680933,12.395057,6.08,0.05,hip,HIP81659,
83494,,,17.064895,34.790237,6.08,0.20,hip,HIP83494,
84311,,,17.237057,-56.888512,6.08,1.73,hip,HIP84311,
84524,,,17.278542,-6.244957,6.08,1.10,hip,HIP84524,
86476,,,17.669985,-2.152276,6.08,1.61,hip,HIP86476,
87926,,,17.961578,-76.177946,6.08,1.21,hip,HIP87926,
92524,,,18.856155,-3.317805,6.08,0.30,hip,HIP92524,
93966,,,19.132578,16.854125,6.08,0.70,hip,HIP93966,
95898,,,19.502926,2.904076,6.08,1.82,hip,HIP95898,
